JobNum,PartNum,Description,OpID,Qty
ASM466983,"0190-19947, Rev 03","FACE SEAL IDLER, BRUSH MODULE, 300MM, DESICA",CLIPA,5
ASM466983,"0190-19947, Rev 03","FACE SEAL IDLER, BRUSH MODULE, 300MM, DESICA",QAFNL,5
ASM466983,"0190-19947, Rev 03","FACE SEAL IDLER, BRUSH MODULE, 300MM, DESICA",STOCK,12
ASM466983,"0190-19947, Rev 03","FACE SEAL IDLER, BRUSH MODULE, 300MM, DESICA",SubCA,8
ASM466984,"0041-30540, Rev 03",HOUSING WAFER ROTATION DUAL BBX REFLEXION GT,QAFNL,8
ASM466984,"0041-30540, Rev 03",HOUSING WAFER ROTATION DUAL BBX REFLEXION GT,STOCK,5
ASM466984,"0041-30540, Rev 03",HOUSING WAFER ROTATION DUAL BBX REFLEXION GT,PULL,5
ASM466985,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,ASMBL,5
ASM466985,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,QAIPI,5
ASM466985,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,CLEP,5
ASM466985,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,QAFNL,100
ASM466985,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,RECE,22
ASM466985,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,PULL,22
ASM466986,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,ASMBL,5
ASM466986,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,QAIPI,5
ASM466986,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,CLEP,5
ASM466986,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,QAFNL,5
ASM466986,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,RECE,30
ASM466986,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,PULL,4
ASM466987,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,ASMBL,4
ASM466987,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,QAIPI,242
ASM466987,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,CLEP,160
ASM466987,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,QAFNL,16
ASM466987,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,RECE,16
ASM466987,"0010-62905, Rev 02",IDLER KIT BRUSH MODULE REFLEXION GT,SubCA,1
ASM466988,"0021-25762, Rev 003",SPACER BEARING INNER BRUSH MODULE 300MM DESICA,CLNAPXA,1
ASM466988,"0021-25762, Rev 003",SPACER BEARING INNER BRUSH MODULE 300MM DESICA,BLKLIN,1
ASM466988,"0021-25762, Rev 003",SPACER BEARING INNER BRUSH MODULE 300MM DESICA,QAFNL,2
ASM466988,"0021-25762, Rev 003",SPACER BEARING INNER BRUSH MODULE 300MM DESICA,STOCK,2
ASM466988,"0021-25762, Rev 003",SPACER BEARING INNER BRUSH MODULE 300MM DESICA,SubCA,6
ASM466989,"0021-26203, Rev 03","Screw, Socket Cap Brush Module 300MM Desical Part# CBK632-7/16",CNPT1,6
ASM466989,"0021-26203, Rev 03","Screw, Socket Cap Brush Module 300MM Desical Part# CBK632-7/16",BLKLIN,6
ASM466989,"0021-26203, Rev 03","Screw, Socket Cap Brush Module 300MM Desical Part# CBK632-7/16",QAFNL,6
ASM466989,"0021-26203, Rev 03","Screw, Socket Cap Brush Module 300MM Desical Part# CBK632-7/16",STOCK,4
ASM466989,"0021-26203, Rev 03","Screw, Socket Cap Brush Module 300MM Desical Part# CBK632-7/16",SubCA,9
ASM466990,"0021-26203, Rev 03","Screw, Socket Cap Brush Module 300MM Desical Part# CBK632-7/16",CNPT1,9
ASM466990,"0021-26203, Rev 03","Screw, Socket Cap Brush Module 300MM Desical Part# CBK632-7/16",BLKLIN,9
ASM466990,"0021-26203, Rev 03","Screw, Socket Cap Brush Module 300MM Desical Part# CBK632-7/16",QAFNL,9
ASM466990,"0021-26203, Rev 03","Screw, Socket Cap Brush Module 300MM Desical Part# CBK632-7/16",STOCK,1
ASM466990,"0021-26203, Rev 03","Screw, Socket Cap Brush Module 300MM Desical Part# CBK632-7/16",BLANK,1
ASM466991,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,Cell3VF3,8
ASM466991,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,DEBUR,8
ASM466991,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,INSTL,24
ASM466991,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,WELD,20
ASM466991,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,QAFNL,200
ASM466991,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,CNPT1,40
ASM466991,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,BLKLIN,31
ASM466991,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,CLEAN_IP,31
ASM466991,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,STOCK,20
ASM466991,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,BLANK,38
ASM466992,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,Cell3VF3,70
ASM466992,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,DEBUR,70
ASM466992,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,INSTL,5
ASM466992,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,WELD,5
ASM466992,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,QAFNL,5
ASM466992,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,CNPT1,5
ASM466992,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,BLKLIN,1
ASM466992,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,CLEAN_IP,3
ASM466992,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,STOCK,20
ASM466992,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,BLANK,10
ASM466993,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,Cell3VF3,10
ASM466993,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,DEBUR,8
ASM466993,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,INSTL,10
ASM466993,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,WELD,50
ASM466993,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,QAFNL,20
ASM466993,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,CNPT1,20
ASM466993,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,BLKLIN,50
ASM466993,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,CLEAN_IP,50
ASM466993,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,STOCK,60
ASM466993,"0040-80748, Rev 004",Housing Magnet Brush Module 300MM Desica,SubCA,50
ASM466994,"0020-53118, Rev 03","SUPPORT IDLER, BRUSH BOX, 300MM BESICA PH",QAIPI,20
ASM466994,"0020-53118, Rev 03","SUPPORT IDLER, BRUSH BOX, 300MM BESICA PH",CNPT1,30
ASM466994,"0020-53118, Rev 03","SUPPORT IDLER, BRUSH BOX, 300MM BESICA PH",BLKLIN,30
ASM466994,"0020-53118, Rev 03","SUPPORT IDLER, BRUSH BOX, 300MM BESICA PH",QAFNL,200
ASM466994,"0020-53118, Rev 03","SUPPORT IDLER, BRUSH BOX, 300MM BESICA PH",BG&TG,60
ASM466994,"0020-53118, Rev 03","SUPPORT IDLER, BRUSH BOX, 300MM BESICA PH",SubCA,20
ASM466995,"0040-84148, Rev 07","SHAFT IDLER, BRUSH MODULE, 300MM DESICA",QAFNL,30
ASM466995,"0040-84148, Rev 07","SHAFT IDLER, BRUSH MODULE, 300MM DESICA",STOCK,20
ASM466995,"0040-84148, Rev 07","SHAFT IDLER, BRUSH MODULE, 300MM DESICA",SubCA,20
ASM466996,"0040-84148, Rev 07","SHAFT IDLER, BRUSH MODULE, 300MM DESICA",QAFNL,40
ASM466996,"0040-84148, Rev 07","SHAFT IDLER, BRUSH MODULE, 300MM DESICA",STOCK,40
ASM466996,"0040-84148, Rev 07","SHAFT IDLER, BRUSH MODULE, 300MM DESICA",SubCA,40
ASM466997,"0190-19948, Rev 02","Face Seal Driver, Brush Module, 300MM Desica",STOCK,40
ASM466997,"0190-19948, Rev 02","Face Seal Driver, Brush Module, 300MM Desica",SubCA,40
ASM466998,"0190-19948, Rev 02","Face Seal Driver, Brush Module, 300MM Desica",STOCK,40
ASM466998,"0190-19948, Rev 02","Face Seal Driver, Brush Module, 300MM Desica",PULLM,40
ASM466999,"0022-10615, Rev 05",BEARING HOUSING IDLER BRUSH MODULE 300MM DESICA,SubCA,40
ASM466999,"0022-10615, Rev 05",BEARING HOUSING IDLER BRUSH MODULE 300MM DESICA,QAIPI,40
ASM466999,"0022-10615, Rev 05",BEARING HOUSING IDLER BRUSH MODULE 300MM DESICA,CLNAPXA,20
ASM466999,"0022-10615, Rev 05",BEARING HOUSING IDLER BRUSH MODULE 300MM DESICA,BLKLIN,20
ASM466999,"0022-10615, Rev 05",BEARING HOUSING IDLER BRUSH MODULE 300MM DESICA,QAFNL,200
ASM466999,"0022-10615, Rev 05",BEARING HOUSING IDLER BRUSH MODULE 300MM DESICA,BG&TG,100
ASM467001,"0010-29244, Rev 06","ASSY, BRUSH DRIVE, WET, BRUSH BOX, DESICA",QAFNL,50
ASM467001,"0010-29244, Rev 06","ASSY, BRUSH DRIVE, WET, BRUSH BOX, DESICA",STOCK,175
ASM467001,"0010-29244, Rev 06","ASSY, BRUSH DRIVE, WET, BRUSH BOX, DESICA",BLANK,100
ASM467007,"0022-55448, Rev 02","CLAMP, SPRAY BAR ADAPTOR, BBX, REFLEXION",Cell6UMC,24
ASM467007,"0022-55448, Rev 02","CLAMP, SPRAY BAR ADAPTOR, BBX, REFLEXION",Cell1VF3,200
ASM467007,"0022-55448, Rev 02","CLAMP, SPRAY BAR ADAPTOR, BBX, REFLEXION",CLC30,200
ASM467007,"0022-55448, Rev 02","CLAMP, SPRAY BAR ADAPTOR, BBX, REFLEXION",DEBUR,300
ASM467007,"0022-55448, Rev 02","CLAMP, SPRAY BAR ADAPTOR, BBX, REFLEXION",QAIPI,100
ASM467007,"0022-55448, Rev 02","CLAMP, SPRAY BAR ADAPTOR, BBX, REFLEXION",CLEP,200
ASM467007,"0022-55448, Rev 02","CLAMP, SPRAY BAR ADAPTOR, BBX, REFLEXION",BLKLIN,100
ASM467007,"0022-55448, Rev 02","CLAMP, SPRAY BAR ADAPTOR, BBX, REFLEXION",QAFNL,200
ASM467007,"0022-55448, Rev 02","CLAMP, SPRAY BAR ADAPTOR, BBX, REFLEXION",STOCK,100
ASM467007,"0022-55448, Rev 02","CLAMP, SPRAY BAR ADAPTOR, BBX, REFLEXION",N/A,100
ASM467010,"0042-35149, Rev 02","BRACKET, TANK MOUNT, DIRECT DR, BBX",MARK,300
ASM467010,"0042-35149, Rev 02","BRACKET, TANK MOUNT, DIRECT DR, BBX",QAFNL,30
ASM467010,"0042-35149, Rev 02","BRACKET, TANK MOUNT, DIRECT DR, BBX",STOCK,30
ASM467010,"0042-35149, Rev 02","BRACKET, TANK MOUNT, DIRECT DR, BBX",N/A,30
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",Cell1VF6,20
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",Cell7UMC,5
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",Cell3VF3,5
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",Cell1VF3,5
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",QAIPI,200
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",DEBUR,200
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",STRPF,200
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",ROUT,200
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",SBOND,2
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",WELD,2
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",INSRT,2
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",CLEP,14
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",QAFNL,14
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",STOCK,24
ASM467011,"0042-26208, Rev 02","SLIDE COVER, SIDE 2, BBX",PULL,1
ASM467013,"0010-81931, Rev 04","ASSY, SWING ARM, SIDE-B, HDF, TMD, PRE-CLEAN",ASMBL,1
ASM467013,"0010-81931, Rev 04","ASSY, SWING ARM, SIDE-B, HDF, TMD, PRE-CLEAN",QAIPI,2
ASM467013,"0010-81931, Rev 04","ASSY, SWING ARM, SIDE-B, HDF, TMD, PRE-CLEAN",QAFNL,2
ASM467013,"0010-81931, Rev 04","ASSY, SWING ARM, SIDE-B, HDF, TMD, PRE-CLEAN",STOCK,5
ASM467013,"0010-81931, Rev 04","ASSY, SWING ARM, SIDE-B, HDF, TMD, PRE-CLEAN",BLANK,1
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",Cell1VF3,1
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",DEBUR,64
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",INSRT,30
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",Cell3VF3,30
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",Cell6UMC,100
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",CLC30,54
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",QAIPI,54
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",WELD,1
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",LEAK,1
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",PFIT,250
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",QAFA,10
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",QAFNL,1
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",SHIP,1
ASM467014,"0041-63483, Rev 03","BASE HOUSING, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",SUBOP,10
ASM467015,"0041-63495, Rev 03","TOP COVER, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",QAFNL,100
ASM467015,"0041-63495, Rev 03","TOP COVER, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",SHIP,30
ASM467015,"0041-63495, Rev 03","TOP COVER, SWING ARM ASSY., SIDE-B, CHEM DISK BUFF",BLANK,10000
ASM467017,"0041-96123, Rev 03","Pad Head Mount, Swing Arm Assy, 12 Magnet, Pre-Clean",CLC30,100
ASM467017,"0041-96123, Rev 03","Pad Head Mount, Swing Arm Assy, 12 Magnet, Pre-Clean",Cell3VF3,100
ASM467017,"0041-96123, Rev 03","Pad Head Mount, Swing Arm Assy, 12 Magnet, Pre-Clean",DEBUR,110
ASM467017,"0041-96123, Rev 03","Pad Head Mount, Swing Arm Assy, 12 Magnet, Pre-Clean",QAIPI,110
ASM467017,"0041-96123, Rev 03","Pad Head Mount, Swing Arm Assy, 12 Magnet, Pre-Clean",PFIT,10
ASM467017,"0041-96123, Rev 03","Pad Head Mount, Swing Arm Assy, 12 Magnet, Pre-Clean",SBOND,10
ASM467017,"0041-96123, Rev 03","Pad Head Mount, Swing Arm Assy, 12 Magnet, Pre-Clean",CLEAN,10
ASM467017,"0041-96123, Rev 03","Pad Head Mount, Swing Arm Assy, 12 Magnet, Pre-Clean",QAFNL,50
ASM467017,"0041-96123, Rev 03","Pad Head Mount, Swing Arm Assy, 12 Magnet, Pre-Clean",BG&TG,50
ASM467017,"0041-96123, Rev 03","Pad Head Mount, Swing Arm Assy, 12 Magnet, Pre-Clean",BLANK,30
ASM467018,"0022-03302, Rev 06","LABYRINTH, BUFF PAD HEAD, SWING ARM ASSY., CHEM DISK BUFF",CLC30,30
ASM467018,"0022-03302, Rev 06","LABYRINTH, BUFF PAD HEAD, SWING ARM ASSY., CHEM DISK BUFF",Cell1VF3,10
ASM467018,"0022-03302, Rev 06","LABYRINTH, BUFF PAD HEAD, SWING ARM ASSY., CHEM DISK BUFF",DEBUR,10
ASM467018,"0022-03302, Rev 06","LABYRINTH, BUFF PAD HEAD, SWING ARM ASSY., CHEM DISK BUFF",QAFNL,100
ASM467018,"0022-03302, Rev 06","LABYRINTH, BUFF PAD HEAD, SWING ARM ASSY., CHEM DISK BUFF",SHIP,100
ASM467018,"0022-03302, Rev 06","LABYRINTH, BUFF PAD HEAD, SWING ARM ASSY., CHEM DISK BUFF",BLANK,30
ASM467019,"0022-11014, Rev 03","ADAPTOR, NOZZLE, SWP SPRAY ADJ, PVDF, PRECLEAN",CLC30,30
ASM467019,"0022-11014, Rev 03","ADAPTOR, NOZZLE, SWP SPRAY ADJ, PVDF, PRECLEAN",Cell6UMC,60
ASM467019,"0022-11014, Rev 03","ADAPTOR, NOZZLE, SWP SPRAY ADJ, PVDF, PRECLEAN",DEBUR,60
ASM467019,"0022-11014, Rev 03","ADAPTOR, NOZZLE, SWP SPRAY ADJ, PVDF, PRECLEAN",QAFNL,30
ASM467019,"0022-11014, Rev 03","ADAPTOR, NOZZLE, SWP SPRAY ADJ, PVDF, PRECLEAN",BG&TG,20
ASM467019,"0022-11014, Rev 03","ADAPTOR, NOZZLE, SWP SPRAY ADJ, PVDF, PRECLEAN",BLANK,20
ASM467020,"0022-04052, Rev 03","PLATE, SWP SPRAY ADJ, PRE-CLEAN",Cell3VF3,20
ASM467020,"0022-04052, Rev 03","PLATE, SWP SPRAY ADJ, PRE-CLEAN",DEBUR,100
ASM467020,"0022-04052, Rev 03","PLATE, SWP SPRAY ADJ, PRE-CLEAN",QAFNL,130
ASM467020,"0022-04052, Rev 03","PLATE, SWP SPRAY ADJ, PRE-CLEAN",BG&TG,420
ASM467020,"0022-04052, Rev 03","PLATE, SWP SPRAY ADJ, PRE-CLEAN",PULL,1000
ASM467022,"0010-64699, Rev 03","ASSY, SLIDE, WAFER HOLDER, SIDE A, PRE-CLEAN",ASMBL,30
ASM467022,"0010-64699, Rev 03","ASSY, SLIDE, WAFER HOLDER, SIDE A, PRE-CLEAN",QAIPI,30
ASM467022,"0010-64699, Rev 03","ASSY, SLIDE, WAFER HOLDER, SIDE A, PRE-CLEAN",QAFA,40
ASM467022,"0010-64699, Rev 03","ASSY, SLIDE, WAFER HOLDER, SIDE A, PRE-CLEAN",QAFNL,40
ASM467022,"0010-64699, Rev 03","ASSY, SLIDE, WAFER HOLDER, SIDE A, PRE-CLEAN",STOCK,100
ASM467022,"0010-64699, Rev 03","ASSY, SLIDE, WAFER HOLDER, SIDE A, PRE-CLEAN",SubCA,10
ASM467024,"0190-33729, Rev 03","SPEC, 30W BRUSH GAP CONTROL MOTOR, RLK/P",STOCK,10
ASM467024,"0190-33729, Rev 03","SPEC, 30W BRUSH GAP CONTROL MOTOR, RLK/P",PULL,30
ASM467028,"0010-64700, Rev 04","ASSY, SLIDE, WAFER HOLDER, SIDE B, PRE-CLEAN",ASMBL,30
ASM467028,"0010-64700, Rev 04","ASSY, SLIDE, WAFER HOLDER, SIDE B, PRE-CLEAN",QAIPI,30
ASM467028,"0010-64700, Rev 04","ASSY, SLIDE, WAFER HOLDER, SIDE B, PRE-CLEAN",QAFNL,30
ASM467028,"0010-64700, Rev 04","ASSY, SLIDE, WAFER HOLDER, SIDE B, PRE-CLEAN",STOCK,64
ASM467028,"0010-64700, Rev 04","ASSY, SLIDE, WAFER HOLDER, SIDE B, PRE-CLEAN",SubCA,300
ASM467029,"0190-33729, Rev 03","SPEC, 30W BRUSH GAP CONTROL MOTOR, RLK/P",STOCK,24
ASM467029,"0190-33729, Rev 03","SPEC, 30W BRUSH GAP CONTROL MOTOR, RLK/P",PULL,24
ASM467030,"0010-67966, Rev 03","ASSY, WAFER HOLDER, PRE-CLEAN, CMP",QAIPI,50
ASM467030,"0010-67966, Rev 03","ASSY, WAFER HOLDER, PRE-CLEAN, CMP",QAFNL,130
ASM467030,"0010-67966, Rev 03","ASSY, WAFER HOLDER, PRE-CLEAN, CMP",ASMBL,70
ASM467030,"0010-67966, Rev 03","ASSY, WAFER HOLDER, PRE-CLEAN, CMP",STOCK,70
ASM467030,"0010-67966, Rev 03","ASSY, WAFER HOLDER, PRE-CLEAN, CMP",BLANK,70
ASM467031,"0041-55749, Rev 03","ADAPTOR SHAFT, HOLDER MOUNT",CLC30,105
ASM467031,"0041-55749, Rev 03","ADAPTOR SHAFT, HOLDER MOUNT",Cell1VF3,200
ASM467031,"0041-55749, Rev 03","ADAPTOR SHAFT, HOLDER MOUNT",DEBUR,200
ASM467031,"0041-55749, Rev 03","ADAPTOR SHAFT, HOLDER MOUNT",PFIT,200
ASM467031,"0041-55749, Rev 03","ADAPTOR SHAFT, HOLDER MOUNT",QAIPI,100
ASM467031,"0041-55749, Rev 03","ADAPTOR SHAFT, HOLDER MOUNT",CNPT2,60
ASM467031,"0041-55749, Rev 03","ADAPTOR SHAFT, HOLDER MOUNT",BLKLIN,20
ASM467031,"0041-55749, Rev 03","ADAPTOR SHAFT, HOLDER MOUNT",QAFNL,20
ASM467031,"0041-55749, Rev 03","ADAPTOR SHAFT, HOLDER MOUNT",BG&TG,20
ASM467031,"0041-55749, Rev 03","ADAPTOR SHAFT, HOLDER MOUNT",BLANK,100
ASM467032,"0022-03764, Rev 09","HOLDER, WAFER, DISK-BRUSH, CLEANER REFLEXION GT",Cell1VF3,100
ASM467032,"0022-03764, Rev 09","HOLDER, WAFER, DISK-BRUSH, CLEANER REFLEXION GT",Cell7UMC,100
ASM467032,"0022-03764, Rev 09","HOLDER, WAFER, DISK-BRUSH, CLEANER REFLEXION GT",DEBUR,100
ASM467032,"0022-03764, Rev 09","HOLDER, WAFER, DISK-BRUSH, CLEANER REFLEXION GT",QAIPI,20
ASM467032,"0022-03764, Rev 09","HOLDER, WAFER, DISK-BRUSH, CLEANER REFLEXION GT",CNPT2,20
ASM467032,"0022-03764, Rev 09","HOLDER, WAFER, DISK-BRUSH, CLEANER REFLEXION GT",BLKLIN,20
ASM467032,"0022-03764, Rev 09","HOLDER, WAFER, DISK-BRUSH, CLEANER REFLEXION GT",QAFNL,20
ASM467032,"0022-03764, Rev 09","HOLDER, WAFER, DISK-BRUSH, CLEANER REFLEXION GT",SHIP,100
ASM467032,"0022-03764, Rev 09","HOLDER, WAFER, DISK-BRUSH, CLEANER REFLEXION GT",BLANK,64
ASM467033,"0022-03754, Rev 04","ADAPTOR, CAP, ADJUST, HOLDER MOUNT, SHAFT CONNECT",Cell1VF3,64
ASM467033,"0022-03754, Rev 04","ADAPTOR, CAP, ADJUST, HOLDER MOUNT, SHAFT CONNECT",DEBUR,5
ASM467033,"0022-03754, Rev 04","ADAPTOR, CAP, ADJUST, HOLDER MOUNT, SHAFT CONNECT",QAFNL,5
ASM467033,"0022-03754, Rev 04","ADAPTOR, CAP, ADJUST, HOLDER MOUNT, SHAFT CONNECT",CNPT2,2
ASM467033,"0022-03754, Rev 04","ADAPTOR, CAP, ADJUST, HOLDER MOUNT, SHAFT CONNECT",BLKLIN,2
ASM467033,"0022-03754, Rev 04","ADAPTOR, CAP, ADJUST, HOLDER MOUNT, SHAFT CONNECT",CLEAN_IP,12
ASM467033,"0022-03754, Rev 04","ADAPTOR, CAP, ADJUST, HOLDER MOUNT, SHAFT CONNECT",BG&TG,8
ASM467033,"0022-03754, Rev 04","ADAPTOR, CAP, ADJUST, HOLDER MOUNT, SHAFT CONNECT",BLANK,8
ASM467034,"0022-04859, Rev 03","ADAPTOR, INSIDE, ROTATION ADJUST, HOLDER MOUNT, SHAFT CONNECT",Cell6UMC,8
ASM467034,"0022-04859, Rev 03","ADAPTOR, INSIDE, ROTATION ADJUST, HOLDER MOUNT, SHAFT CONNECT",Cell1VF3,8
ASM467034,"0022-04859, Rev 03","ADAPTOR, INSIDE, ROTATION ADJUST, HOLDER MOUNT, SHAFT CONNECT",DEBUR,100
ASM467034,"0022-04859, Rev 03","ADAPTOR, INSIDE, ROTATION ADJUST, HOLDER MOUNT, SHAFT CONNECT",QAFNL,100
ASM467034,"0022-04859, Rev 03","ADAPTOR, INSIDE, ROTATION ADJUST, HOLDER MOUNT, SHAFT CONNECT",CNPT2,30
ASM467034,"0022-04859, Rev 03","ADAPTOR, INSIDE, ROTATION ADJUST, HOLDER MOUNT, SHAFT CONNECT",BLKLIN,30
ASM467034,"0022-04859, Rev 03","ADAPTOR, INSIDE, ROTATION ADJUST, HOLDER MOUNT, SHAFT CONNECT",CLEAN_IP,160
ASM467034,"0022-04859, Rev 03","ADAPTOR, INSIDE, ROTATION ADJUST, HOLDER MOUNT, SHAFT CONNECT",BG&TG,1
ASM467034,"0022-04859, Rev 03","ADAPTOR, INSIDE, ROTATION ADJUST, HOLDER MOUNT, SHAFT CONNECT",PULL,1
ASM467036,"0010-81784, Rev 03","ASSY, GEAR DRIVE, SWEEP ARM-A, CMP",ASMBL,6
ASM467036,"0010-81784, Rev 03","ASSY, GEAR DRIVE, SWEEP ARM-A, CMP",QAIPI,6
ASM467036,"0010-81784, Rev 03","ASSY, GEAR DRIVE, SWEEP ARM-A, CMP",QAFA,4
ASM467036,"0010-81784, Rev 03","ASSY, GEAR DRIVE, SWEEP ARM-A, CMP",QAFNL,4
ASM467036,"0010-81784, Rev 03","ASSY, GEAR DRIVE, SWEEP ARM-A, CMP",STOCK,4
ASM467036,"0010-81784, Rev 03","ASSY, GEAR DRIVE, SWEEP ARM-A, CMP",SubCA,4
ASM467037,"0022-05719, Rev 02","HARMONIC DRIVE PULLEY, MOTOR DRIVE",QAIPI,1
ASM467037,"0022-05719, Rev 02","HARMONIC DRIVE PULLEY, MOTOR DRIVE",MARK,1
ASM467037,"0022-05719, Rev 02","HARMONIC DRIVE PULLEY, MOTOR DRIVE",QAFNL,1
ASM467037,"0022-05719, Rev 02","HARMONIC DRIVE PULLEY, MOTOR DRIVE",STOCK,8
ASM467037,"0022-05719, Rev 02","HARMONIC DRIVE PULLEY, MOTOR DRIVE",PULL,100
ASM467038,"0010-81782, Rev 03","ASSY, GEAR DRIVE, SWEEP ARM-B, CMP",ASMBL,20
ASM467038,"0010-81782, Rev 03","ASSY, GEAR DRIVE, SWEEP ARM-B, CMP",QAIPI,200
ASM467038,"0010-81782, Rev 03","ASSY, GEAR DRIVE, SWEEP ARM-B, CMP",QAFNL,200
